School_Code|acyear|Class1_Total_Enr_Boys|Class2_Total_Enr_Boys|Class3_Total_Enr_Boys|Class4_Total_Enr_Boys|Class5_Total_Enr_Boys|Class6_Total_Enr_Boys|Class7_Total_Enr_Boys|Class8_Total_Enr_Boys|Class1_Total_Enr_Girls|Class2_Total_Enr_Girls|Class3_Total_Enr_Girls|Class4_Total_Enr_Girls|Class5_Total_Enr_Girls|Class6_Total_Enr_Girls|Class7_Total_Enr_Girls|Class8_Total_Enr_Girls
29010209307|2010-11|4|8|5|0|0|0|0|0|3|3|3|0|0|0|0|0
29010209401|2010-11|23|22|33|35|30|51|40|0|17|21|26|28|46|43|54|0
29010209403|2010-11|1|2|1|1|0|0|0|0|1|1|2|5|0|0|0|0
29010300301|2010-11|10|27|19|30|24|21|15|0|17|17|24|25|35|13|17|0
29010302001|2010-11|4|14|11|10|10|12|17|0|15|24|24|16|22|18|32|0
29010302101|2010-11|39|38|46|45|49|64|49|0|0|0|0|0|0|0|0|0
29010300401|2010-11|15|17|17|19|31|19|11|0|26|37|31|35|41|28|28|0
29010300402|2010-11|12|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0
29010303811|2010-11|4|6|1|4|1|0|3|0|3|3|3|5|0|1|8|0
29010302102|2010-11|0|0|0|0|0|0|0|0|31|36|44|43|51|52|47|7
29010303814|2010-11|33|32|42|36|61|41|26|0|25|19|21|24|25|26|21|0
29010303815|2010-11|44|18|18|19|9|15|0|0|17|12|14|10|17|8|0|0
29010303822|2010-11|0|0|0|0|0|0|0|0|53|66|59|84|85|0|0|0
29010302103|2010-11|6|4|9|5|5|0|0|0|4|5|7|10|8|0|0|0
29010303823|2010-11|22|18|28|28|26|39|25|0|8|25|21|25|35|18|28|0
29010302105|2010-11|3|1|7|3|2|0|0|0|4|2|9|2|3|0|0|0
29010303901|2010-11|19|16|13|13|12|8|24|0|11|6|14|15|9|10|18|0
29010300601|2010-11|12|13|9|14|8|8|0|0|6|8|5|8|12|19|0|0
29010303902|2010-11|7|11|10|7|8|9|5|0|6|3|2|6|4|10|3|0
29010302201|2010-11|1|2|2|3|0|4|4|0|4|2|2|3|1|2|1|0
29010302202|2010-11|5|4|2|5|6|0|0|0|0|2|3|5|2|0|0|0
29010304002|2010-11|17|16|13|14|25|38|40|0|10|15|17|15|18|29|32|0
29010304003|2010-11|7|9|9|13|8|9|13|0|5|6|11|6|13|19|7|0
29010300701|2010-11|23|13|16|20|16|16|17|11|18|21|28|25|31|22|32|10
29010302301|2010-11|11|10|15|28|22|30|39|0|15|18|19|20|25|39|36|0
29010304101|2010-11|5|0|2|4|2|2|8|0|2|4|1|5|5|3|2|0
29010304102|2010-11|4|1|5|4|3|8|9|0|1|2|7|0|0|6|2|0
29010302401|2010-11|29|34|43|52|52|44|42|0|33|23|27|21|50|45|54|0
29010300802|2010-11|30|25|40|55|55|64|69|0|0|0|0|0|0|0|0|0
29010304201|2010-11|7|1|2|2|4|0|0|0|3|0|3|2|0|0|0|0
29010302402|2010-11|3|1|3|4|5|3|3|0|2|2|3|2|2|6|2|0
29010304202|2010-11|25|28|25|31|34|31|30|0|11|18|13|16|23|22|17|0
29010302403|2010-11|0|3|3|7|6|6|4|0|2|3|0|3|3|3|0|0
29010301002|2010-11|48|47|42|31|37|24|26|0|29|35|23|26|24|20|20|0
29010304204|2010-11|0|0|0|0|0|0|0|0|44|37|44|52|53|44|41|0
29010302408|2010-11|0|0|0|0|0|4|31|0|0|0|0|0|0|2|2|0
29010302501|2010-11|6|6|8|6|4|14|17|0|10|2|1|9|8|6|6|0
29010304205|2010-11|77|69|89|74|42|92|86|0|58|4|60|56|46|76|62|0
29010301101|2010-11|18|25|31|28|34|18|0|0|11|7|13|9|11|16|0|0
29010304207|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|91|89|0
29010302502|2010-11|2|4|2|8|3|0|0|0|3|3|1|5|3|0|0|0
29010302503|2010-11|3|2|3|4|2|1|6|0|3|2|5|6|5|1|12|0
29010304208|2010-11|0|0|0|0|0|1|0|0|0|0|0|0|0|32|47|0
29010301202|2010-11|23|18|11|10|5|0|0|0|6|7|4|3|4|0|0|0
29010304212|2010-11|36|39|27|43|45|50|42|0|20|27|22|21|24|12|26|0
29010302504|2010-11|16|37|30|35|16|21|16|0|16|16|15|11|16|13|14|0
29010304215|2010-11|80|60|74|60|40|31|17|0|29|40|30|39|23|27|23|0
29010302505|2010-11|98|78|66|73|48|45|47|0|55|56|43|39|37|37|26|0
29010304301|2010-11|15|20|14|19|25|32|26|30|13|13|19|18|33|38|26|26
29010301302|2010-11|1|2|8|8|5|4|9|0|5|7|3|7|5|9|10|0
29010302601|2010-11|8|4|6|13|11|8|12|0|8|8|13|9|10|16|13|0
29010304305|2010-11|0|1|0|0|0|0|0|0|1|5|2|3|5|0|0|0
29010304306|2010-11|0|0|0|0|0|37|38|0|0|0|0|0|0|23|30|0
29010304401|2010-11|12|11|2|10|9|22|15|0|24|37|23|34|27|53|49|0
29010302602|2010-11|19|17|12|25|16|11|17|0|12|21|1|0|0|0|0|0
29010301402|2010-11|2|3|1|5|2|0|0|0|0|2|1|3|1|0|0|0
29010302605|2010-11|51|44|30|33|18|16|0|0|118|114|97|89|55|49|0|0
29010304402|2010-11|15|14|24|32|21|0|0|0|0|0|0|0|0|0|0|0
29010302702|2010-11|3|3|6|5|0|0|0|0|3|3|9|9|0|0|0|0
29010304407|2010-11|5|7|9|9|11|5|12|0|13|8|13|7|9|3|2|0
29010301405|2010-11|1|4|0|3|5|3|3|0|1|2|1|5|5|2|3|0
29010304408|2010-11|0|2|0|0|0|0|0|0|2|1|1|0|0|0|0|0
29010302801|2010-11|2|2|1|2|0|0|1|0|1|4|2|3|1|2|0|0
29010302803|2010-11|0|0|0|0|1|0|0|0|4|0|0|0|1|0|0|0
29010304412|2010-11|13|20|28|35|35|33|40|0|16|8|22|25|18|7|21|0
29010304410|2010-11|8|9|5|11|11|0|0|0|3|6|12|7|8|0|0|0
29010304423|2010-11|0|0|0|0|0|8|8|0|0|0|0|0|0|4|3|0
29010304422|2010-11|33|34|43|47|44|33|34|0|32|27|28|32|28|25|19|0
29010304424|2010-11|41|35|22|0|0|0|0|0|21|27|13|0|0|0|0|0
29010304502|2010-11|12|22|14|13|20|0|0|0|6|8|11|11|10|0|0|0
29010304504|2010-11|7|10|9|11|14|21|0|0|7|7|4|9|10|9|0|0
29010304503|2010-11|6|0|1|1|1|0|0|0|12|0|1|0|1|0|0|0
29010304505|2010-11|10|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0
29010302901|2010-11|21|14|9|11|20|24|18|6|14|13|15|12|18|24|24|11
29010302902|2010-11|16|18|16|20|26|36|26|0|19|10|20|17|28|21|26|0
29010304602|2010-11|6|7|5|11|6|12|5|0|9|6|8|11|9|15|12|0
29010301504|2010-11|33|26|35|35|29|29|21|0|23|24|15|18|15|21|20|0
29010302903|2010-11|29|24|26|17|17|15|9|0|12|10|13|14|12|9|0|0
29010304603|2010-11|0|0|0|0|0|25|26|0|0|0|0|0|0|11|12|0
29010303001|2010-11|4|2|6|3|3|7|3|0|3|6|4|10|3|10|9|0
29010304702|2010-11|6|6|8|6|7|0|0|0|8|7|6|11|7|0|0|0
29010301510|2010-11|0|0|0|0|0|44|55|0|0|0|0|0|0|5|4|0
29010304703|2010-11|30|29|34|30|34|45|52|0|27|18|24|15|14|21|37|0
29010303101|2010-11|5|6|2|1|0|0|0|0|1|0|1|0|9|0|0|0
29010303102|2010-11|9|10|9|9|11|16|15|0|9|6|11|8|7|15|13|0
29010304706|2010-11|3|3|3|2|8|5|3|0|10|5|3|4|3|6|13|0
29010301601|2010-11|6|5|10|8|7|0|0|0|3|3|4|2|5|0|0|0
29010304707|2010-11|34|18|23|15|27|28|21|0|11|7|15|10|11|21|9|0
29010304802|2010-11|6|3|4|4|9|10|8|0|6|7|6|7|5|4|5|0
29010303103|2010-11|0|1|3|2|4|4|5|0|1|2|2|2|2|2|3|0
29010303201|2010-11|4|7|6|7|10|10|6|0|3|5|4|13|10|13|11|0
29010304901|2010-11|18|12|9|13|9|11|9|0|12|5|5|5|7|4|3|0
29010301701|2010-11|0|0|0|0|0|0|0|0|136|135|136|140|139|0|0|0
29010305001|2010-11|4|10|5|5|9|0|0|0|10|6|12|8|8|0|0|0
29010303202|2010-11|6|9|10|16|12|17|20|0|5|10|9|14|9|9|17|0
29010305002|2010-11|4|2|5|13|8|9|11|0|14|21|16|23|18|17|31|0
29010303203|2010-11|37|30|24|17|8|12|7|0|39|34|13|23|11|16|17|0
29010301705|2010-11|5|4|1|0|0|0|0|0|2|3|2|0|0|0|0|0
29010301706|2010-11|26|45|43|58|40|27|26|0|22|20|24|25|28|22|25|0
29010305204|2010-11|30|35|30|27|33|36|25|0|72|61|51|62|69|53|53|0
29010304403|2010-11|10|6|13|16|21|26|26|0|10|11|16|9|15|14|17|0
29010304103|2010-11|4|4|1|2|0|0|0|0|4|4|0|1|0|0|0|0
29010305704|2010-11|8|10|7|12|11|10|21|0|12|9|3|14|13|9|12|0
29010303819|2010-11|59|64|73|39|96|99|104|0|43|54|44|30|66|60|53|0
29010305706|2010-11|15|18|19|18|14|13|15|0|14|17|16|15|21|19|18|0
29010304001|2010-11|20|14|11|11|21|30|25|0|7|5|7|8|2|13|4|0
29010305711|2010-11|7|13|11|9|14|10|10|0|13|6|6|3|9|5|4|0
29010305718|2010-11|13|18|11|11|13|0|0|0|20|22|9|13|19|0|0|0
29010305801|2010-11|18|10|17|21|26|25|22|0|28|15|22|18|23|15|24|0
29010305726|2010-11|91|67|49|30|54|0|0|0|48|37|25|19|26|0|0|0
29010303826|2010-11|45|30|28|32|27|20|42|0|17|26|19|14|20|18|14|0
29010305802|2010-11|2|4|8|5|8|0|0|0|11|6|4|7|3|0|0|0
29010304203|2010-11|0|0|0|0|0|0|0|0|44|37|41|48|51|44|41|0
29010304005|2010-11|23|30|32|27|26|14|18|0|16|15|17|15|11|20|6|0
29010305808|2010-11|6|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0
29010304409|2010-11|7|8|4|6|5|0|0|0|8|7|4|4|7|0|0|0
29010304214|2010-11|30|29|30|46|56|0|0|0|9|6|13|15|12|0|0|0
29010305902|2010-11|59|52|61|42|38|42|41|0|77|65|53|41|31|44|45|0
29010304501|2010-11|13|16|20|11|10|9|10|0|16|11|21|11|10|11|12|0
29010305905|2010-11|10|6|5|12|16|21|17|0|20|16|20|21|27|29|35|0
29010304601|2010-11|12|12|14|9|9|0|0|0|6|10|8|13|11|0|0|0
29010304206|2010-11|38|36|28|17|30|24|23|0|19|15|19|15|15|16|15|0
29010304211|2010-11|26|28|26|23|18|0|0|0|51|41|56|72|78|0|0|0
29010305503|2010-11|14|16|11|8|8|0|0|0|10|14|11|13|16|0|0|0
29010305505|2010-11|4|7|3|9|2|0|0|0|7|5|6|6|8|0|0|0
29010304302|2010-11|6|7|12|16|20|13|11|0|18|12|8|11|17|12|10|0
29010305202|2010-11|6|7|5|1|6|0|0|0|9|4|6|1|7|0|0|0
29010304310|2010-11|2|2|2|0|0|0|0|0|5|3|2|0|0|0|0|0
29010304313|2010-11|9|6|7|0|0|0|0|0|8|4|7|0|0|0|0|0
29010305308|2010-11|3|2|4|1|1|0|0|0|5|0|2|3|4|0|0|0
29010304705|2010-11|6|5|6|5|8|13|11|8|6|10|7|14|18|11|21|27
29010305401|2010-11|9|5|7|9|7|5|9|0|17|16|14|19|13|15|12|0
29010304902|2010-11|9|10|8|6|9|15|9|0|23|19|22|24|20|21|14|0
29010305603|2010-11|3|8|2|3|0|0|0|0|14|10|7|6|3|0|0|0
29010305101|2010-11|45|53|61|72|72|60|65|0|22|29|33|44|48|32|34|0
29010305201|2010-11|23|29|30|24|25|0|0|0|26|28|20|25|28|0|0|0
29010305203|2010-11|6|3|1|4|4|0|0|0|12|13|15|7|17|0|0|0
29010305301|2010-11|23|20|23|31|35|48|51|0|23|26|24|25|30|42|57|0
29010305304|2010-11|33|35|29|34|28|28|18|0|27|28|18|28|23|15|21|0
29010304701|2010-11|15|8|6|19|12|27|19|13|7|6|7|9|20|16|14|10
29010305310|2010-11|31|36|17|16|17|8|0|0|47|24|18|13|17|10|0|0
29010305321|2010-11|13|6|5|3|2|1|0|0|3|1|0|3|1|0|1|0
29010304801|2010-11|26|28|23|22|42|41|37|0|20|13|21|20|32|33|28|0
29010305402|2010-11|19|13|4|1|0|0|0|0|19|3|5|2|0|0|0|0
29010305205|2010-11|8|1|0|2|7|0|0|0|10|4|5|7|15|0|0|0
29010305206|2010-11|37|32|33|26|21|17|11|0|14|15|12|7|8|8|7|0
29010305302|2010-11|23|25|16|15|21|29|26|0|26|19|20|17|25|27|24|0
29010305807|2010-11|5|0|0|0|0|0|0|0|4|0|0|0|0|0|0|0
29010305906|2010-11|0|0|0|0|0|81|95|0|0|0|0|0|0|49|44|0
29010305806|2010-11|59|49|46|42|40|34|25|0|34|44|30|24|23|25|18|0
29010305901|2010-11|9|6|11|5|4|9|5|0|5|6|7|3|6|4|6|0
29010305903|2010-11|28|25|26|26|24|22|18|0|30|39|38|41|39|39|48|0
29010305910|2010-11|0|0|0|0|0|186|188|0|0|0|0|0|0|0|0|0
29010305904|2010-11|14|10|8|15|20|9|12|0|4|8|11|11|13|9|6|0
29010400803|2010-11|2|1|2|0|1|0|0|0|1|1|2|3|5|0|0|0
29010400805|2010-11|7|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0
29010305913|2010-11|73|72|81|97|108|0|0|0|47|43|47|65|54|0|0|0
29010400901|2010-11|7|6|8|9|12|12|9|0|5|8|11|11|8|13|10|0
29010305907|2010-11|54|46|43|40|40|36|40|0|40|17|29|28|31|28|18|0
29010401001|2010-11|24|25|18|13|21|24|26|0|13|10|19|27|19|21|19|0
29010305908|2010-11|0|0|0|0|0|0|0|0|120|111|129|124|110|0|0|0
29010305911|2010-11|18|8|10|22|19|0|0|0|14|23|30|40|37|0|0|0
29010305915|2010-11|190|188|188|198|188|0|0|0|0|0|0|0|0|0|0|0
29010401002|2010-11|2|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0
29010401102|2010-11|20|21|22|32|20|0|0|0|19|23|24|35|27|0|0|0
29010305917|2010-11|149|143|149|152|135|145|114|0|80|89|78|63|76|63|73|0
29010305921|2010-11|89|74|73|98|76|54|39|0|48|41|46|58|46|16|24|0
29010401201|2010-11|8|7|3|11|12|6|11|0|8|8|9|9|3|8|5|0
29010305926|2010-11|23|20|19|26|22|20|11|0|21|18|18|18|11|9|10|0
29010401302|2010-11|2|3|4|7|6|3|10|0|2|2|5|3|5|6|0|0
29010305929|2010-11|0|0|0|0|0|39|37|46|0|0|0|0|0|9|13|19
29010305934|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|200|200|0
29010401303|2010-11|4|0|4|1|5|2|0|0|4|4|2|4|3|5|0|0
29010401401|2010-11|3|3|5|7|4|7|10|0|9|5|5|5|3|6|6|0
29010305935|2010-11|0|0|0|0|0|21|24|147|0|0|0|0|0|47|64|92
29010305939|2010-11|214|170|167|163|151|164|176|0|129|98|106|105|113|97|91|0
29010401402|2010-11|2|2|2|4|2|0|0|0|3|4|2|2|0|0|0|0
29010305942|2010-11|137|139|135|134|147|133|111|0|72|74|77|69|76|78|73|0
29010401601|2010-11|12|11|10|9|11|9|13|0|9|8|13|12|13|12|11|0
29010306001|2010-11|28|21|26|23|26|30|12|0|10|9|10|12|14|14|13|0
29010401701|2010-11|13|20|12|24|30|16|32|0|12|16|16|15|16|22|27|0
29010306002|2010-11|2|4|2|1|0|0|0|0|1|1|2|1|2|0|0|0
29010306004|2010-11|16|7|10|12|20|10|25|0|35|39|37|39|39|52|55|0
29010306006|2010-11|26|32|31|30|30|30|30|0|10|12|13|19|11|4|20|0
29010306007|2010-11|10|5|9|8|4|3|0|0|4|3|5|5|4|0|0|0
29010401703|2010-11|5|3|3|5|5|3|7|1|4|6|15|9|3|9|14|7
29010400101|2010-11|11|14|17|22|15|31|29|0|8|9|9|18|17|28|18|0
29010401704|2010-11|1|3|3|1|1|0|0|0|0|1|1|0|0|0|0|0
29010400102|2010-11|12|14|7|11|9|11|11|0|7|8|15|5|6|6|6|0
29010401802|2010-11|12|16|12|16|17|20|0|0|4|9|6|8|8|6|0|0
29010400201|2010-11|13|8|14|18|21|14|15|22|11|6|15|11|14|17|21|13
29010401804|2010-11|29|32|43|46|41|0|0|0|0|0|0|0|0|0|0|0
29010400301|2010-11|9|13|9|14|12|17|12|0|10|14|12|15|16|15|19|0
29010400302|2010-11|7|7|10|7|5|7|3|0|6|9|6|6|7|5|4|0
29010401805|2010-11|6|7|8|5|6|0|0|0|4|3|4|7|8|0|0|0
29010401808|2010-11|4|9|8|8|9|10|7|0|15|13|19|18|24|19|14|0
29010401807|2010-11|32|1|4|1|1|4|0|0|29|0|2|1|9|1|1|0
29010401901|2010-11|15|20|20|25|19|23|17|0|16|17|18|18|30|22|29|0
29010402001|2010-11|16|14|18|27|23|28|23|27|29|12|23|25|28|17|17|21
29010401904|2010-11|2|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29010400303|2010-11|2|7|4|5|4|6|0|0|2|8|1|3|5|2|0|0
29010402101|2010-11|21|12|17|32|30|35|27|0|25|13|24|31|25|34|32|0
29010400401|2010-11|11|14|17|22|15|31|29|0|8|9|9|18|17|28|18|0
29010402103|2010-11|29|28|23|17|15|0|0|0|20|13|16|19|16|0|0|0
29010400501|2010-11|17|11|11|14|17|20|20|0|12|13|20|18|20|18|17|0
29010400502|2010-11|3|4|4|1|1|0|0|0|3|3|2|1|3|0|0|0
29010402202|2010-11|6|9|7|1|2|1|5|0|4|4|6|4|6|6|1|0
29010400601|2010-11|26|25|29|26|32|23|30|0|32|31|23|22|32|29|23|0
29010400602|2010-11|4|3|3|0|3|0|0|0|4|2|7|4|2|0|0|0
29010402301|2010-11|16|15|16|19|11|25|16|0|12|15|10|18|5|16|11|0
29010400701|2010-11|32|36|39|37|44|45|68|0|34|42|40|53|52|40|64|0
29010400801|2010-11|25|30|20|29|25|27|36|12|28|29|21|18|28|39|31|3
29010402304|2010-11|3|2|3|7|0|0|0|0|4|6|2|0|1|0|0|0
29010305303|2010-11|10|6|8|6|11|5|3|0|5|4|6|2|5|2|5|0
29010305305|2010-11|56|36|40|52|31|31|33|0|42|29|30|40|37|23|29|0
29010305309|2010-11|1|2|2|0|2|0|0|0|3|3|2|4|1|0|0|0
29010402305|2010-11|17|19|19|19|12|0|0|0|13|12|10|26|22|0|0|0
29010305312|2010-11|18|12|13|8|12|6|7|0|3|7|3|7|10|5|1|0
29010305313|2010-11|26|28|29|33|45|28|27|0|16|15|20|26|31|18|19|0
29010402401|2010-11|17|16|22|18|22|16|29|0|25|10|21|17|21|16|21|0
29010305322|2010-11|40|25|41|42|45|39|47|0|27|25|27|32|32|33|27|0
29010402402|2010-11|7|5|3|4|9|6|3|0|5|7|5|8|6|6|7|0
29010305501|2010-11|0|0|0|1|1|0|4|0|3|0|0|1|4|0|1|0
29010402501|2010-11|19|14|15|18|8|11|16|0|10|16|12|13|21|19|18|0
29010305502|2010-11|16|6|10|11|12|12|9|0|9|14|22|13|15|14|15|0
29010305504|2010-11|5|4|5|4|7|0|0|0|3|6|5|5|3|0|0|0
29010402601|2010-11|7|0|0|0|0|0|0|0|5|0|1|0|0|0|0|0
29010402702|2010-11|8|5|4|2|7|6|4|9|2|1|1|4|3|3|5|7
29010305551|2010-11|81|73|78|71|59|47|56|0|44|40|43|30|32|37|29|0
29010402801|2010-11|6|2|0|5|7|2|6|0|7|9|12|8|5|7|5|0
29010305701|2010-11|38|33|37|38|50|42|53|0|32|37|55|34|49|48|58|0
29010402901|2010-11|3|6|3|7|9|0|0|0|2|3|8|4|7|0|0|0
29010305702|2010-11|18|23|27|24|24|24|28|0|15|27|24|24|26|25|27|0
29010305703|2010-11|2|3|3|2|1|0|0|0|6|5|2|6|7|0|0|0
29010403001|2010-11|10|15|16|18|15|27|21|19|18|17|17|16|9|29|21|11
29010403201|2010-11|4|3|6|5|8|5|4|0|3|10|7|6|5|9|5|0
29010303301|2010-11|1|7|3|6|14|8|12|0|5|2|8|7|7|10|7|0
29010403202|2010-11|3|0|1|0|5|0|0|0|0|2|3|2|2|0|0|0
29010303302|2010-11|5|1|1|3|5|4|6|0|5|5|4|4|9|4|8|0
29010301803|2010-11|13|16|29|22|24|20|16|0|16|8|8|14|19|20|5|0
29010403302|2010-11|27|26|20|21|30|36|38|0|25|24|30|33|28|25|24|0
29010303303|2010-11|1|0|1|1|3|2|0|0|1|3|4|0|3|2|3|0
29010403303|2010-11|2|0|2|3|1|1|0|0|2|2|2|2|3|8|4|0
29010400802|2010-11|15|10|7|15|8|11|19|0|11|9|17|6|16|8|12|0
29010401101|2010-11|0|2|4|3|3|0|0|0|7|2|5|5|2|0|0|0
29010401902|2010-11|5|5|9|5|6|5|9|0|2|5|7|8|4|7|4|0
29010401301|2010-11|3|11|5|8|4|7|11|0|6|12|6|6|5|7|17|0
29010400902|2010-11|0|0|5|0|0|0|0|0|5|6|0|0|0|0|0|0
29010402307|2010-11|2|3|12|6|0|0|0|0|0|0|0|0|0|0|0|0
29010404506|2010-11|1|4|1|4|5|0|0|0|1|2|3|2|3|0|0|0
29010401501|2010-11|5|9|10|5|8|9|7|0|11|7|6|7|4|8|3|0
29010404507|2010-11|0|2|1|4|3|0|0|0|2|3|4|0|4|0|0|0
29010402201|2010-11|18|15|31|30|24|21|26|0|15|15|24|16|15|20|27|0
29010401705|2010-11|21|16|14|6|12|8|9|0|14|10|16|11|3|9|0|0
29010404509|2010-11|15|5|12|11|10|5|6|0|10|10|8|6|8|4|11|0
29010401304|2010-11|11|8|4|6|5|4|0|0|4|5|1|2|6|5|0|0
29010404514|2010-11|0|0|0|0|0|35|39|0|0|0|0|0|0|5|5|0
29010402403|2010-11|2|1|1|1|0|0|0|0|2|3|0|2|3|0|0|0
29010403801|2010-11|6|0|3|3|1|0|0|0|1|1|2|3|3|0|0|0
29010404002|2010-11|34|26|29|30|34|38|44|0|28|29|26|32|32|34|27|0
29010404602|2010-11|18|11|11|23|30|31|26|0|20|20|21|22|29|30|30|0
29010401702|2010-11|5|4|4|8|10|7|9|0|8|8|8|10|11|8|13|0
29010404604|2010-11|0|2|1|0|1|0|3|0|4|2|2|8|4|6|3|0
29010403304|2010-11|5|2|1|1|4|0|0|0|1|2|4|2|5|0|0|0
29010403307|2010-11|3|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0
29010404606|2010-11|2|10|8|13|5|20|9|0|6|9|7|10|10|12|3|0
29010401803|2010-11|1|1|0|2|0|0|0|0|1|1|2|2|0|0|0|0
29010404609|2010-11|7|4|6|8|4|0|0|0|8|4|9|3|5|0|0|0
29010401806|2010-11|46|48|47|41|51|0|0|0|45|49|46|44|52|0|0|0
29010404001|2010-11|14|24|18|20|19|31|51|0|15|24|19|19|21|25|59|0
29010404611|2010-11|25|25|28|27|27|13|14|0|10|8|13|15|3|10|6|0
29010402701|2010-11|5|11|4|10|3|6|2|0|8|7|8|3|7|9|10|0
29010404612|2010-11|13|6|9|10|14|12|8|1|8|8|9|9|3|1|3|0
29010404101|2010-11|14|12|18|16|19|14|24|0|8|16|14|19|16|17|22|0
29010402003|2010-11|44|38|21|24|18|0|0|0|19|34|12|11|18|0|0|0
29010404703|2010-11|1|0|0|0|0|0|0|0|4|1|3|0|0|0|0|0
29010402005|2010-11|0|0|0|0|0|12|17|0|0|0|0|0|0|7|8|0
29010404201|2010-11|8|6|10|0|12|0|0|0|6|2|6|10|7|0|0|0
29010404705|2010-11|31|31|27|24|30|17|25|0|18|15|19|17|15|14|16|0
29010403101|2010-11|11|8|9|13|9|12|12|0|14|16|13|18|13|9|13|0
29010404707|2010-11|6|11|1|4|2|0|0|0|7|4|6|1|6|0|0|0
29010403301|2010-11|14|15|12|12|14|17|15|20|12|8|12|19|6|19|17|6
29010402302|2010-11|4|5|10|20|10|14|8|0|9|12|18|21|10|10|12|0
29010404708|2010-11|3|4|3|2|2|0|0|0|2|3|4|5|5|0|0|0
29010403401|2010-11|24|35|25|26|27|28|33|0|31|18|30|39|27|22|38|0
29010403501|2010-11|0|0|1|2|0|0|0|0|1|4|0|1|1|0|0|0
29010404801|2010-11|9|5|10|10|5|5|0|0|9|9|1|7|6|2|0|0
29010403701|2010-11|7|4|7|4|10|8|0|0|5|13|14|8|3|14|0|0
29010402802|2010-11|8|9|7|5|6|7|4|0|4|9|1|1|2|1|3|0
29010404901|2010-11|5|4|2|6|2|0|0|0|7|6|8|3|6|0|0|0
29010404706|2010-11|4|1|4|3|2|0|0|0|1|5|2|4|5|0|0|0
29010404605|2010-11|2|9|13|21|17|18|12|0|13|11|10|17|14|10|11|0
29010404508|2010-11|20|15|21|24|18|12|20|0|12|56|16|13|9|11|2|0
29010404610|2010-11|1|1|3|2|5|0|0|0|5|6|2|3|3|0|0|0
29010405003|2010-11|2|3|2|3|4|0|0|0|3|5|4|3|7|0|0|0
29010404601|2010-11|14|16|16|8|24|32|24|21|8|12|16|10|20|14|21|27
29010405402|2010-11|22|13|20|21|11|18|9|0|14|9|9|17|10|6|14|0
29010405601|2010-11|14|21|30|25|32|28|28|0|25|35|28|33|41|34|29|0
29010404903|2010-11|12|20|17|12|15|13|13|0|6|9|9|13|10|12|5|0
29010405001|2010-11|24|20|29|28|29|44|29|36|18|28|22|27|23|36|26|43
29010404701|2010-11|23|18|24|26|32|31|55|0|23|22|32|38|30|58|51|0
29010405006|2010-11|1|0|1|0|0|0|0|0|1|2|4|3|0|0|0|0
29010405701|2010-11|9|11|8|11|7|9|0|0|9|5|10|4|9|14|0|0
29010405201|2010-11|8|19|12|14|19|17|34|0|7|13|8|20|14|13|17|0
29010405301|2010-11|16|28|21|26|22|16|34|0|29|20|20|36|20|22|18|0
29010404709|2010-11|0|1|2|0|0|0|0|0|1|2|0|3|0|0|0|0
29010405502|2010-11|5|4|5|0|7|17|12|0|5|4|6|4|1|19|5|0
29010404902|2010-11|4|2|4|5|12|0|0|0|3|4|7|4|5|0|0|0
29010404904|2010-11|2|3|2|0|1|0|0|0|2|2|1|4|6|0|0|0
29010404905|2010-11|3|3|6|6|2|0|0|0|5|4|3|4|5|1|0|0
29010405002|2010-11|23|21|25|27|37|36|26|0|29|32|28|26|36|36|27|0
29010405004|2010-11|4|4|4|1|6|0|0|0|5|4|2|7|0|0|0|0
29010405005|2010-11|2|7|6|7|7|0|0|0|5|7|6|4|3|0|0|0
29010405101|2010-11|55|41|42|48|28|62|44|0|32|35|35|27|30|64|49|0
29010405803|2010-11|2|4|0|0|1|0|0|0|4|1|4|3|1|0|0|0
29010405102|2010-11|8|7|10|8|1|2|2|0|10|15|11|6|11|8|4|0
29010405202|2010-11|1|3|5|2|5|0|0|0|0|1|1|1|2|0|0|0
29010405302|2010-11|9|8|2|4|3|0|0|0|2|4|8|1|0|0|0|0
29010405806|2010-11|3|3|3|0|3|0|0|0|1|4|4|4|4|0|0|0
29010405401|2010-11|26|30|25|30|30|31|27|0|24|25|30|40|20|25|31|0
29010405403|2010-11|7|7|5|4|7|0|0|0|8|7|5|3|4|0|0|0
29010405501|2010-11|8|7|4|2|2|7|0|0|5|5|8|5|7|11|0|0
29010405903|2010-11|0|2|1|1|1|0|0|0|0|0|1|1|1|0|0|0
29010405503|2010-11|2|6|6|4|3|0|0|0|2|4|3|4|0|0|0|0
29010406102|2010-11|44|28|34|36|41|42|50|0|24|18|28|32|27|41|43|0
29010405504|2010-11|5|2|1|0|5|0|0|0|1|4|3|2|4|0|0|0
29010404401|2010-11|5|3|6|9|0|0|0|0|9|13|5|4|0|0|0|0
